Time,RtAeroFxi,RtAeroFyi,RtAeroFzi,RtAeroMxi,RtAeroMyi,RtAeroMzi
569.85000849,1159408.0467417776,11673.775963058039,-173339.80790141493,8163115.096552995,-982371.1274354998,-559717.6196087288
569.90000849,1159425.3863312996,11696.898247782483,-173350.36835491296,8159553.74996004,-982258.8132608329,-557765.935237157
569.95000849,1159389.2701040828,11648.737379394093,-173328.37223225026,8166971.5958430385,-982492.749839711,-561831.0531645205
570.00000849,1159321.9624097783,11558.98279380381,-173287.37934860322,8180795.800129223,-982928.7237204616,-569406.9750105246
570.05000849,1159252.2279647028,11465.992144164215,-173244.90848367897,8195118.430319852,-983380.4164571643,-577256.0435505392
570.1000085,1159171.725555358,11358.64245012953,-173195.8795289112,8211652.6730065625,-983901.8568091852,-586317.1169971004
570.1500085,1159334.1990927036,11575.300369621911,-173294.83194261292,8178282.530193417,-982849.462735554,-568029.6561994448
570.2000085,1159336.166621469,11577.924062660295,-173296.03024064683,8177878.423057183,-982836.7184102549,-567808.1979499749
570.2500085,1159348.403304394,11594.241638478408,-173303.48283465655,8175365.1531213755,-982757.4574253473,-566430.879138894
570.3000085,1159325.6322270127,11563.876482831125,-173289.61440348742,8180042.063076328,-982904.9531177409,-568993.913044211
570.3500085,1159289.0765718424,11515.12963873393,-173267.35065289357,8187550.1622634,-983141.7360147443,-573108.4914659255
570.4000085,1159190.4269756551,11383.580731645121,-173207.26938788945,8207811.622480279,-983780.721612581,-584212.1496520534
570.4500085,1159200.3754661733,11396.847010529274,-173213.3283878074,8205768.32019989,-983716.2819959286,-583092.381883614
570.5000085,1159228.5503197412,11434.418083676328,-173230.4879192105,8199981.538532745,-983533.7842833475,-579921.1175748253
570.5500085,1159121.1319585333,11291.176057714307,-173165.06615089634,8222043.9993668385,-984229.5680311586,-592011.757697719
570.6000085,1159066.0609471542,11217.739047942148,-173131.525861259,8233354.933717214,-984586.2809270015,-598210.3607326412
570.6500085,1159138.487383297,11314.319458680538,-173175.63624864415,8218479.400402561,-984117.1512864692,-590058.2909659882
570.7000085,1159267.9523595844,11486.960572229409,-173254.4852237005,8191888.825601307,-983278.5644247951,-575486.1599149483
570.7500085,1159278.7995000617,11501.425197833309,-173261.09153479288,8189660.951248633,-983208.3039593642,-574265.2432076161
570.80000851,1159249.571602929,11462.449894609405,-173243.29066078007,8195664.015608407,-983397.6225784431,-577555.0344668226
570.85000851,1159405.1409749489,11669.901132695537,-173338.03818158215,8163711.906689806,-982389.9490346335,-560044.682697481
570.90000851,1159413.4228062914,11680.944927134706,-173343.0821242118,8162010.916490613,-982336.3049128519,-559112.5083355336
570.95000851,1159368.5576081057,11621.117335175275,-173315.7575535512,8171225.697526682,-982626.9114291762,-564162.3802494688
571.00000851,1159365.5132829135,11617.057737697394,-173313.90344653293,8171850.965912524,-982646.630516007,-564505.0389895922
571.05000851,1159372.5045420676,11626.380558433324,-173318.16138280634,8170415.0439757295,-982601.3458510614,-563718.1269804151
571.10000851,1159470.3980054697,11756.9211649782,-173377.78213488395,8150308.884489276,-981967.2579718003,-552699.57649177
571.15000851,1159594.0474892897,11921.807338741646,-173453.08925921228,8124912.74305447,-981166.3399508991,-538782.0172082724
571.20000851,1159557.9550149352,11873.678144715888,-173431.10760292422,8132325.710380494,-981400.1226747434,-542844.4615954012
571.25000851,1159521.8902522535,11825.585904113157,-173409.14282407326,8139732.986056717,-981633.7259010484,-546903.7868522597
571.30000851,1159488.7827209355,11781.437121658651,-173388.9791088668,8146532.881389346,-981848.1741756466,-550630.2563498559
571.35000851,1159465.7820325512,11750.765780505886,-173374.970836076,8151256.950728406,-981997.1571333668,-553219.1344774447
571.40000851,1159470.481140488,11757.032025247434,-173377.83276719524,8150291.809539856,-981966.7194791819,-552690.2191009467
571.45000852,1159462.6704075823,11746.616439000521,-173373.07574099622,8151896.04169235,-982017.3121427934,-553569.3682482352
571.50000852,1159307.3860699106,11539.545293266028,-173278.50181669003,8183789.60792723,-983023.1394261976,-571047.637534756
571.55000852,1159355.3430990134,11603.49583142864,-173307.7094271182,8173939.801391361,-982712.5061129748,-565649.7598002249
571.60000852,1159374.4166474876,11628.93034462554,-173319.32592596606,8170022.320139109,-982588.9605208413,-563502.9069914952
571.65000852,1159435.0220757965,11709.747480891956,-173356.23688089795,8157574.682013172,-982196.3994021252,-556681.3690818098
571.70000852,1159382.6074261912,11639.852720674618,-173324.31441415954,8168340.031074991,-982535.9061766892,-562580.9812004474
571.75000852,1159427.6943177588,11699.975940018652,-173351.77400431692,8159079.716840473,-982243.8636800497,-557506.1562443187
571.80000852,1159416.5423488813,11685.104826760928,-173344.98204141646,8161370.199341013,-982316.0986184141,-558761.3833846665
571.85000852,1159423.7355073655,11694.696879579287,-173349.36294187445,8159892.809669914,-982269.5061856813,-557951.7462834899
571.90000852,1159367.1720244682,11619.269664021484,-173314.91368169631,8171510.2800169885,-982635.8863061473,-564318.3367631799
571.95000852,1159397.3262832328,11659.480267388202,-173333.27874432068,8165316.951935126,-982440.5673407506,-560924.2774348072
572.00000852,1159459.82798172,11742.826073605058,-173371.3445981625,8152479.842343889,-982035.7234618369,-553889.30189636
572.05000852,1159441.2967902697,11718.114791688346,-173360.05841486927,8156285.929878509,-982155.756030699,-555975.1088697237
572.10000852,1159374.187036485,11628.624159120058,-173319.1860843444,8170069.479523216,-982590.447786168,-563528.7512137671
572.15000853,1159410.144911286,11676.57386509091,-173341.08576450942,8162684.15735339,-982357.536907515,-559481.4568879675
572.20000853,1159418.4980012155,11687.712682617985,-173346.17310626304,8160968.531483267,-982303.431220632,-558541.2619053151
572.25000853,1159512.499954001,11813.063972750968,-173403.4237839597,8141661.642248154,-981694.5499244068,-547960.7264251749
572.30000853,1159356.7722295653,11605.401572247247,-173308.57982065994,8173646.274879934,-982703.2491684419,-565488.9017960845
572.35000853,1159364.511703884,11615.72213540624,-173313.293447735,8172056.678398372,-982653.1180699317,-564617.773269502
572.40000853,1159348.5141510852,11594.38945217072,-173303.55034440494,8175342.38652215,-982756.7394351895,-566418.4026177963
572.45000853,1159383.553581875,11641.114416119628,-173324.8906580833,8168145.701888755,-982529.7776178432,-562474.4851810854
572.50000853,1159256.2857453558,11471.403181114589,-173247.37982268253,8194285.010169671,-983354.1328888917,-576799.3137603867
572.55000853,1159197.0975711676,11392.475948485477,-173211.33202810504,8206441.5610626675,-983737.5139905916,-583461.330436048
572.60000853,1159096.8367391506,11258.778463797868,-173150.26946068683,8227033.950061126,-984386.9360882204,-594746.3437681169
572.65000853,1159080.3047469486,11236.733107403028,-173140.20086392705,8230429.425716879,-984494.0191917386,-596607.1277716998
572.70000853,1159090.961864527,11250.944338105826,-173146.6914440222,8228240.579820019,-984424.989566578,-595407.5993862489
572.75000853,1159157.4936319946,11339.664227849978,-173187.2117594305,8214575.741728408,-983994.0416169312,-587919.0131879235
572.80000854,1159267.433755423,11486.26901531184,-173254.16937452054,8191995.340761966,-983281.923593033,-575544.5322100808
572.85000854,1159224.0570699451,11428.426350077632,-173227.75136333832,8200904.398894163,-983562.8885272396,-580426.862269286
572.90000854,1159215.3318518386,11416.791300869247,-173222.43738171508,8202696.455490254,-983619.4046096519,-581408.9427156212
572.95000854,1159157.9845244833,11340.318831344457,-173187.51073117336,8214474.9182175575,-983990.861946233,-587863.7600230665
573.00000854,1159078.768728516,11234.684831952554,-173139.26537169938,8230744.905734702,-984503.9684839237,-596780.0167068981
573.05000854,1159041.096688815,11184.449292811458,-173116.32170149675,8238482.297099677,-984747.9825675151,-601020.251519659
573.10000854,1158960.3409156047,11076.761738908646,-173067.13843873265,8255068.577727472,-985271.0640398965,-610109.8427287277
573.15000854,1159056.6429372288,11205.180163156892,-173125.78994370837,8235289.281558455,-984647.2844478993,-599270.4194358299
573.20000854,1159032.5535759865,11173.057080383292,-173111.1186287459,8240236.951425612,-984803.3190946683,-601981.8348241915
573.25000854,1159083.851841061,11241.463145556701,-173142.3611758755,8229700.894541699,-984471.0435066926,-596207.8790966022
573.30000854,1159060.0395965462,11209.709597013885,-173127.858635284,8234591.647910791,-984625.2831780673,-598888.1031822196
573.35000854,1159089.097264832,11248.457900638898,-173145.5558336118,8228623.546542685,-984437.0671867304,-595617.4722946974
573.40000854,1159145.1619376198,11323.219954581316,-173179.70129992216,8217108.525892123,-984073.9180219742,-589307.026159945
573.45000855,1158994.5529550225,11122.38337922574,-173087.97484036055,8248041.829495429,-985049.4615062271,-606259.0536102025
573.50000855,1158871.5883454005,10958.410482918282,-173013.08482983473,8273297.305870744,-985845.943373654,-620099.5258169253
573.55000855,1158836.1055278466,10911.09426420016,-172991.4744771628,8280585.056901038,-986075.7771516312,-624093.349338024
573.60000855,1158842.008114143,10918.965343315278,-172995.06937126454,8279372.7354923375,-986037.5441757342,-623428.9745896177
573.65000855,1158844.6050937609,10922.42840696352,-172996.6510282268,8278839.346596221,-986020.7226920398,-623136.6675239198
573.70000855,1159023.8719047941,11161.480100839735,-173105.83116880953,8242020.06400058,-984859.5531095187,-602959.0137800962
573.75000855,1158935.954643583,11044.242726602104,-173052.28629408698,8260077.229556836,-985429.0218745879,-612854.6773700265
573.80000855,1158978.1911916677,11100.565022429791,-173078.00991928577,8251402.342159516,-985155.441982003,-608100.677242101
573.85000855,1158942.3362459368,11052.75257203036,-173056.17292674424,8258766.523915778,-985387.6861555096,-612136.3862268826
573.90000855,1158814.9100570017,10882.830174607732,-172978.56564884578,8284938.355909875,-986213.0671267834,-626479.0384077518
573.95000855,1158763.9087027067,10814.82003896729,-172947.50393139935,8295413.430831577,-986543.4195268367,-632219.5748824021
574.00000855,1158858.350083446,10940.757304809003,-173005.0222370271,8276016.2882924015,-985931.6919124866,-621589.5789079171
574.05000855,1158865.4086423768,10950.169869572417,-173009.32116136202,8274566.543777504,-985885.9713249451,-620795.0918680727
574.10000855,1158904.8542291343,11002.770427790365,-173033.34498753888,8266464.886824938,-985630.4693988307,-616355.2327177621
574.15000856,1158994.687554576,11122.56286728067,-173088.0568164836,8248014.184339229,-985048.5896610357,-606243.9035488712
574.20000856,1158886.1013443018,10977.763518489026,-173021.92378474885,8270316.50755801,-985751.9379480082,-618465.9927333213
574.25000856,1158827.1784104102,10899.189982909382,-172986.03753135502,8282418.581231428,-986133.6010018307,-625098.1548763557
574.30000856,1158582.3893285596,10572.764559701038,-172836.95189628683,8332695.363247176,-987719.1796950623,-652650.7693585173
574.35000856,1158629.5031310485,10635.590657990046,-172865.64595041476,8323018.74548398,-987414.0082355393,-647347.8023023311
574.40000856,1158685.8488793743,10710.727525223681,-172899.96260215854,8311445.995242524,-987049.038452883,-641005.7192747957
574.45000856,1158785.440672435,10843.532848697041,-172960.61770002398,8290991.018932241,-986403.9499387059,-629796.0106593465
574.50000856,1158737.2104854153,10779.218055364143,-172931.24372628727,8300896.928873337,-986716.352584817,-635224.6341065778
574.55000856,1158670.3026309605,10689.996654878234,-172890.49435994693,8314639.010783748,-987149.7365724988,-642755.5513586258
574.60000856,1158706.5653341617,10738.352848502935,-172912.57969192005,8307191.080466052,-986914.8512209122,-638673.9465998085
574.65000856,1158780.515912306,10836.965697510457,-172957.61833834552,8292002.506412067,-986435.8492157117,-630350.3246680766
574.70000856,1158764.1897782446,10815.19485225847,-172947.67511683275,8295355.7012406895,-986541.598908937,-632187.9379896221
574.75000856,1158868.7775900215,10954.66235000633,-173011.37297550056,8273874.601779648,-985864.1495526525,-620415.894744737
574.80000857,1158789.7953638677,10849.339815180334,-172963.2698687107,8290096.616819858,-986375.7431825111,-629305.861616259
574.85000857,1158742.776572828,10786.640414341888,-172934.63368008137,8299753.720355144,-986680.2992218989,-634598.1345115035
574.90000857,1158739.9499822073,10782.871165188186,-172932.91218149746,8300334.268635363,-986698.6079709199,-634916.2857994712
574.95000857,1158790.9948834167,10850.939370493483,-172964.00042063076,8289850.249692534,-986367.9735033045,-629170.8478343884
575.00000857,1158858.160060547,10940.503909907915,-173004.90650602983,8276055.316748214,-985932.9227527569,-621610.9672297973
575.05000857,1158841.6557800178,10918.495506936166,-172994.85478670715,8279445.100754159,-986039.8263587354,-623468.6321031046
575.10000857,1158850.3493276413,10930.088323661039,-173000.14947983084,8277659.548900702,-985983.5154163681,-622490.1163770827
575.15000857,1158852.85525462,10933.429968919152,-173001.67568235693,8277144.861139667,-985967.2837103034,-622208.0578822877
575.20000857,1158725.6428414464,10763.792640760268,-172924.19860183034,8303272.786120971,-986791.279986273,-636526.64820104
575.25000857,1158723.1567085194,10760.477390804352,-172922.68445461648,8303783.408417859,-986807.3834798096,-636806.4787456391
575.30000857,1158747.4519279024,10792.874984720791,-172937.48114482596,8298793.457723572,-986650.0154227478,-634071.8926752412
575.35000857,1158829.462644007,10902.236000782894,-172987.42871438432,8281949.42666884,-986118.8052760811,-624841.049423754
575.40000857,1158731.0228647708,10770.966883897396,-172927.47523568966,8302167.792965756,-986756.4318211194,-635921.0913378039
575.45000857,1158693.7308708671,10721.238134558465,-172904.76302748153,8309827.127419107,-986997.9842241703,-640118.5495068054
575.50000858,1158632.879996314,10640.093696544829,-172867.7025866782,8322325.177300466,-987392.1351782355,-646967.7139989178
575.55000858,1158585.6118002196,10577.061714898691,-172838.914501115,8332033.505684009,-987698.3066954782,-652288.0590666311
575.60000858,1158583.117749672,10573.735906821892,-172837.39553177624,8332545.7541665565,-987714.4614740261,-652568.7807913087
575.65000858,1158604.3488498104,10602.047507958254,-172850.32605965526,8328185.137322257,-987576.9407163232,-650179.08141123
575.70000858,1158636.6923307225,10645.177431747958,-172870.0244398103,8321542.168905712,-987367.441445312,-646538.6107911943
575.75000858,1158739.645153807,10782.46467753435,-172932.7265296894,8300396.876783231,-986700.5824438536,-634950.5962324878
575.80000858,1158738.2476937382,10780.601169199243,-172931.87542464718,8300683.898552026,-986709.6342483416,-635107.8895163161
575.85000858,1158750.258724471,10796.61783857232,-172939.19058809767,8298216.974907495,-986631.8348862549,-633755.9693374673
575.90000858,1158809.7081801451,10875.893489190414,-172975.39751279636,8286006.759887759,-986246.7613791834,-627064.543719222
575.95000858,1158669.312928362,10688.676889768383,-172889.8915943363,8314842.28399111,-987156.1471989068,-642866.9488684194
576.00000858,1158606.4549369395,10604.855968111993,-172851.60874487465,8327752.571936996,-987563.2989033272,-649942.0275103912
576.05000858,1158552.7932620603,10533.298303856258,-172818.92679346688,8338774.045240088,-987910.8830671652,-655982.0004913678
576.10000858,1158498.5536008636,10460.969896776387,-172785.8928269425,8349914.230096279,-988262.2110368252,-662087.0296180623
576.15000859,1158420.0226790947,10356.2491748405,-172738.06458127106,8366043.552553928,-988770.8814210417,-670926.1992251171
576.20000859,1158430.2680803922,10369.911383257595,-172744.30441087217,8363939.268311333,-988704.5186164668,-669773.0122037405
576.25000859,1158352.3586918546,10266.019473810682,-172696.8547020042,8379940.9351947615,-989209.163127299,-678542.2241746458
576.30000859,1158290.7873138099,10183.914246797085,-172659.35544783637,8392586.967971079,-989607.9810173891,-685472.486053887
576.35000859,1158252.2007889077,10132.459244694503,-172635.8548222095,8400512.183779653,-989857.9185197814,-689815.6521656957
576.40000859,1158205.8272839624,10070.620330707665,-172607.61163675835,8410036.753183741,-990158.2948307514,-695035.2938845559
576.45000859,1158069.3472956582,9888.624722060184,-172524.4902590539,8438068.128478773,-991042.320212405,-710397.0104850117
576.50000859,1158213.9863921825,10081.500474273218,-172612.58083645228,8408360.96886226,-990105.4456266444,-694116.9328138225
576.55000859,1158213.2223417768,10080.481615608403,-172612.1155014009,8408517.895778345,-990110.3946302314,-694202.931691384
576.60000859,1158133.6383764432,9974.35666359564,-172563.64591311975,8424863.500928627,-990625.8859209459,-703160.6282488586
576.65000859,1157929.4533716277,9711.375346443154,-172441.6085723424,8465405.159458354,-991881.0136736239,-725361.7581420959
576.70000859,1157942.313028952,9719.224951621072,-172447.12167633724,8464159.464282751,-991865.1625756212,-724695.5492520013
576.75000859,1157870.363414259,9678.056928388878,-172416.96182814063,8470716.337096605,-991933.9000307842,-728191.9034297331
576.80000859,1157818.1108966975,9648.593863901746,-172395.1670174557,8475412.945711203,-991980.6667815034,-730694.5658605178
576.8500086,1157730.86862675,9599.401504462909,-172358.777789798,8483254.535278836,-992058.7498611561,-734873.0812998399
576.9000086,1157699.230714822,9581.562175701762,-172345.58144380132,8486098.24303961,-992087.0662449299,-736388.3961069754
576.9500086,1157594.8437022506,9522.702594832808,-172302.0410502827,8495480.852057807,-992180.4941144963,-741388.0682149731
577.0000086,1157671.849482912,9566.123015271827,-172334.16058230703,8488559.34799049,-992111.5728391932,-737699.8349353337
577.0500086,1157638.0635605496,9547.07251099421,-172320.06828941722,8491596.125191374,-992141.8117230341,-739318.029857451
577.1000086,1157725.6677663212,9596.468951289291,-172356.60848248546,8483722.00377669,-992063.4047056411,-735122.1793071805
577.1500086,1157818.1345012079,9648.607173522823,-172395.17686302596,8475410.824069,-991980.6456551289,-730693.4353098021
577.2000086,1157820.723129167,9650.066795299083,-172396.2565938971,8475178.150641177,-991978.3287960736,-730569.4515814905
577.2500086,1157824.7358959124,9652.329430879334,-172397.93034084025,8474817.47146734,-991974.7373124316,-730377.257960093
577.3000086,1157387.7062564862,9405.906233488378,-172215.64288944972,8514098.969568409,-992365.8850916733,-751309.0275814607
577.3500086,1157140.4018024171,9266.461333639714,-172112.4908499017,8536327.414887697,-992587.2261158946,-763153.8074131098
577.4000086,1157144.4381736729,9268.737278841012,-172114.17444241507,8535964.614071663,-992583.6135058783,-762960.4832409993
577.4500086,1157038.0526458987,9208.750816722268,-172069.80045728164,8545526.855462715,-992678.8300751409,-768055.8753094594
577.50000861,1157051.058731056,9216.084417926493,-172075.22536649145,8544357.830611046,-992667.1894428659,-767432.9418659887
577.55000861,1157051.9635706162,9216.59462006716,-172075.60278001786,8544276.500993414,-992666.3795985152,-767389.6040886128
577.60000861,1156932.9653661894,9149.496383761865,-172025.96797851217,8554972.406532817,-992772.8846938136,-773089.0870886418
577.65000861,1157153.5888554864,9273.896975272057,-172117.99124181675,8535142.124112504,-992575.4235147494,-762522.2064141653
577.70000861,1156881.153466153,9120.281765534532,-172004.3569518053,8559629.411159698,-992819.2570855445,-775570.6459060959
577.75000861,1156754.0353101944,9048.605019584491,-171951.33527413238,8571055.16161557,-992933.0296536245,-781659.0383517764
577.80000861,1156697.3372765325,9016.635309797668,-171927.68621438296,8576151.346177652,-992983.7752048491,-784374.6211670504
577.85000861,1156610.2366336468,8967.522808085181,-171891.35606014682,8583980.205892093,-993061.7315262556,-788546.353302089
577.90000861,1156405.632738651,8852.155012734585,-171806.01465718774,8602370.600473326,-993244.8549392507,-798345.9668919271
577.95000861,1156336.518732589,8813.184442270047,-171777.1868274849,8608582.7688321,-993306.7129633913,-801656.2193828191
578.00000861,1156429.6385255929,8865.690897352893,-171816.02760213576,8600212.89035691,-993223.3694165216,-797196.1968156857
578.05000861,1156395.097258902,8846.214485201339,-171801.62025099783,8603317.560108162,-993254.2843443423,-798850.569360655
578.10000861,1156397.9219319639,8847.807203188222,-171802.79843757153,8603063.670258345,-993251.7562215433,-798715.2801252006
578.15000862,1156416.9078263887,8858.512575061039,-171810.71755791226,8601357.162716255,-993234.7635744291,-797805.9405008252
578.20000862,1156402.8395382694,8850.58004090911,-171804.84959804104,8602621.66146688,-993247.3548935506,-798479.7487264299
578.25000862,1156423.7846070465,8862.39011132995,-171813.58590071285,8600739.057622267,-993228.6087573641,-797476.5733927822
578.30000862,1156341.04293039,8815.73545297326,-171779.07389511686,8608176.120743955,-993302.663741638,-801439.5304959501
578.35000862,1156188.463376023,8729.702062439543,-171715.43212899694,8621890.415918514,-993439.2246255329,-808747.4103119071
578.40000862,1155918.6638236695,8577.573093720404,-171602.89726099715,8646140.786253486,-993680.699084524,-821669.6049740972
578.45000862,1155850.8559338422,8539.338988954545,-171574.614219515,8652235.557077246,-993741.3881159496,-824917.3003254748
578.50000862,1155702.1789918395,8455.506122436116,-171512.6002543437,8665599.074074902,-993874.4561059495,-832038.2624233679
578.55000862,1155555.5635104,8372.835629490282,-171451.44613564122,8678777.300987177,-994005.6790592548,-839060.4897588964
578.60000862,1155629.516441067,8414.534672272162,-171482.29230724604,8672130.1959776,-993939.4901283695,-835518.4743716147
578.65000862,1155662.7201188428,8433.256872563652,-171496.14174273625,8669145.752617624,-993909.7723617628,-833928.1663671099
578.70000862,1155428.2722546994,8301.061279652484,-171398.35225711975,8690218.610152505,-994119.60655408,-845157.1729098122
578.75000862,1155387.3892429166,8278.00901597606,-171381.29972944033,8693893.294441232,-994156.1974344801,-847115.2867466373
578.80000862,1155111.2636818115,8122.313068812751,-171266.12624861253,8718712.264885547,-994403.333761801,-860340.469000208
578.85000863,1155043.463660154,8084.083400587252,-171237.84648898718,8724806.32849524,-994464.0157511018,-863587.7875013469
578.90000863,1154927.9510550767,8018.950551658523,-171189.6655500223,8735188.938203253,-994567.401185119,-869120.325845927
578.95000863,1154834.8155257327,7966.435223494987,-171150.81821165796,8743560.231106576,-994650.7588162381,-873581.102113535
579.00000863,1154820.8652601647,7958.569237448338,-171144.999479638,8744814.121646207,-994663.2445034878,-874249.2575855709
579.05000863,1154880.0417674044,7991.936457446488,-171169.68232426405,8739495.164653227,-994610.2806829549,-871414.9669453164
579.10000863,1154934.9379901157,8022.890199492366,-171192.5798388174,8734560.93211234,-994561.147778307,-868785.682834553
579.15000863,1154910.6017400303,8009.167980179232,-171182.42905588585,8736748.34521954,-994582.9290702771,-869951.2806207903
579.20000863,1154814.0199521873,7954.709447340854,-171142.14426426444,8745429.397883927,-994669.3711520537,-874577.1172926605
579.25000863,1155062.4731590892,8094.802082081149,-171245.77545489816,8723097.69931095,-994447.0019776132,-862677.3173262557
579.30000863,1154834.5401397794,7966.279944582596,-171150.70334667165,8743584.983598901,-994651.0052906057,-873594.2918718681
579.35000863,1154739.8781854382,7912.903927590486,-171111.21932809756,8752093.476031095,-994735.7290939338,-878128.1770856553
579.40000863,1154638.4968138407,7855.739105136534,-171068.93260385795,8761205.92927595,-994826.4668718312,-882983.8924027248
579.45000863,1154652.384134048,7863.569598860327,-171074.72508102385,8759957.696448853,-994814.0375215799,-882318.7517325956
579.50000864,1154755.95285693,7921.967779532547,-171117.92416144034,8750648.637693552,-994721.3420329913,-877358.2720493514
579.55000864,1154644.264182516,7858.991089215592,-171071.33820485658,8760687.54136532,-994821.3049943614,-882707.6611782464
579.60000864,1154589.6748184382,7828.210372243492,-171048.56868271652,8765594.192557622,-994870.1632561426,-885322.248129727
579.65000864,1154813.4455757707,7954.385579895054,-171141.9046887216,8745481.024510771,-994669.8852271632,-874604.627360037
579.70000864,1154645.8378165339,7859.878397286262,-171071.9945762068,8760546.098552054,-994819.8965694037,-882632.2911306409
579.75000864,1154584.9145755342,7825.526265329643,-171046.58315938202,8766022.057067765,-994874.4237416396,-885550.2425237396
579.80000864,1154466.404197653,7758.703094526283,-170997.15183299495,8776674.115335051,-994980.4922252011,-891226.3608090085
579.85000864,1154471.2037814073,7761.409384141869,-170999.15376561318,8776242.714754581,-994976.1965290803,-890996.4821638082
579.90000864,1154428.943839859,7737.580725903601,-170981.5269130023,8780041.161504919,-995014.0197813183,-893020.5447922888
579.95000864,1154183.6064283124,7599.24496114328,-170879.1953376421,8802092.803307623,-995233.6002743425,-904771.1120644307
580.00000864,1154147.6803636856,7578.987717889521,-170864.21037971598,8805321.942734553,-995265.7546161258,-906491.810251294
580.05000864,1154148.136717551,7579.245037230009,-170864.40072740754,8805280.924318707,-995265.3461728882,-906469.952937489
580.10000864,1153965.3119173616,7476.157585577696,-170788.14350393586,8821713.7503643,-995428.9769844693,-915226.4450684497
580.15000864,1153831.938566182,7400.953790046702,-170732.51275014572,8833701.736002913,-995548.3480417558,-921614.4334533655
580.20000865,1153863.8912049136,7418.970580421967,-170745.84037041248,8830829.739679487,-995519.7499729906,-920084.0446367103
580.25000865,1154142.4873714268,7576.059601256232,-170862.04435426014,8805788.704018345,-995270.4024184862,-906740.5314083988
580.30000865,1154086.8594088973,7544.693260957495,-170838.84162702895,8810788.707467401,-995320.1902407395,-909404.8625912985
580.35000865,1154021.6873560497,7507.945397210033,-170811.65800755846,8816646.561578937,-995378.5201603611,-912526.3131129348
580.40000865,1154123.9971717177,7565.63373142568,-170854.33199089475,8807450.657074254,-995286.9514117386,-907626.1294677781
580.45000865,1154084.6169804218,7543.428846956772,-170837.90629785485,8810990.263476308,-995322.1972463041,-909512.2649091379
580.50000865,1154055.127078928,7526.8006937121145,-170825.6058987512,8813640.90179697,-995348.5911300108,-910924.6996012897
580.55000865,1153847.3444432165,7409.640536058699,-170738.93862566462,8832317.010861011,-995534.5595614203,-920876.5606872964
580.60000865,1153608.1835451897,7274.787455475838,-170639.18330785414,8853813.489621632,-995748.6119864858,-932331.30052258
580.65000865,1153966.8304741888,7477.013837865911,-170788.77690228887,8821577.258049494,-995427.6178543852,-915153.712972509
580.70000865,1153957.6325833546,7471.8275221927515,-170784.94041174668,8822403.991293052,-995435.8500982627,-915594.2509007708
580.75000865,1153937.5058042668,7460.478851968663,-170776.545422177,8824213.044874765,-995453.8638534711,-916558.2338096632
580.80000865,1154046.5665098713,7521.973737807591,-170822.03523860587,8814410.350701151,-995356.2529617804,-911334.71266027
580.85000866,1153816.5877663384,7392.29809981714,-170726.10984762406,8835081.510646354,-995562.0872272179,-922349.6682677717
580.90000866,1153731.5643203561,7344.356844757969,-170690.6461035702,8842723.66584728,-995638.1844276803,-926421.9119399684
580.95000866,1153852.5059627949,7412.5509065305805,-170741.09152369344,8831853.078433486,-995529.9399275592,-920629.3469311434
581.00000866,1153540.3127100016,7236.517858387143,-170610.874011518,8859913.918157924,-995809.3573549098,-935582.0106758627
581.05000866,1153290.0419558089,7095.400382825215,-170506.48471197474,8882408.983180227,-996033.3532601763,-947568.8630472525
581.10000866,1153280.592283532,7090.072097860764,-170502.54320201653,8883258.347273905,-996041.8108520469,-948021.4601831299
581.15000866,1153473.0870647607,7198.612057607433,-170582.83382743545,8865956.355140775,-995869.525269101,-938801.8191096261
581.20000866,1153348.3450961688,7128.2751468441265,-170530.80327050138,8877168.526948612,-995981.1711154949,-944776.4027834205
581.25000866,1153420.9447015806,7169.211104685232,-170561.08496274502,8870643.062758448,-995916.1934300732,-941299.2056370795
581.30000866,1153264.9267568847,7081.238946017053,-170496.0090252248,8884666.410480002,-996055.8317225005,-948771.7690070583
581.35000866,1153476.651345811,7200.621810387545,-170584.32050854378,8865635.98716872,-995866.3351865719,-938631.1059517959
581.40000866,1153647.0995144502,7296.730584063899,-170655.41537134573,8850315.60884949,-995713.7816372828,-930467.3992452639
581.45000866,1153677.3290239323,7313.775772101795,-170668.02426498398,8847598.492406592,-995686.7257938461,-929019.5406307356
581.50000867,1153897.7400726369,7438.056577022451,-170759.9589181563,8827787.304766068,-995489.4547521513,-918462.8349126853
581.55000867,1153913.838348639,7447.13373858556,-170766.6735970693,8826340.344786327,-995475.0465648344,-917691.7993256684
581.60000867,1153814.97479147,7391.388609044692,-170725.43706699004,8835226.489529954,-995563.5308627995,-922426.9225665681
581.65000867,1153899.5969607779,7439.103600545842,-170760.73343634958,8827620.402246414,-995487.7928107012,-918373.898256511
581.70000867,1153843.9375255678,7407.719514085677,-170737.51758169135,8832623.234551737,-995537.6088014537,-921039.736840364
581.75000867,1153557.425979945,7246.167333655862,-170618.01204995194,8858375.727563623,-995794.0407334951,-934762.3614081378
581.80000867,1153462.8033664543,7192.8134993654885,-170578.5444406616,8866880.68392549,-995878.7293261994,-939294.3623707376
581.85000867,1153399.079056903,7156.881959043065,-170551.96468283335,8872608.410648817,-995935.7634948598,-942346.472448575
581.90000867,1153288.3502992399,7094.446526649243,-170505.77911277325,8882561.034204489,-996034.8673170056,-947649.8858484285
