# Time(s),U_avg(m/s)
1.276500019000000066e+02,1.129656787044736177e+01
1.277000019000000037e+02,1.130766237877166169e+01
1.277500019000000009e+02,1.131138269751375347e+01
1.278000018999999980e+02,1.130816493876597306e+01
1.278500019100000031e+02,1.128476763957786133e+01
1.279000019100000003e+02,1.132417277299211378e+01
1.279500019099999975e+02,1.132227557082513592e+01
1.280000019100000088e+02,1.133277663064550644e+01
1.280500019099999918e+02,1.131721712881550701e+01
1.281000019100000031e+02,1.134249253594589035e+01
1.281500019099999861e+02,1.134508553166122802e+01
1.282000019099999975e+02,1.133338306322223232e+01
1.282500019100000088e+02,1.131808858923117889e+01
1.283000019099999918e+02,1.131270096278758963e+01
1.283500019100000031e+02,1.133582636021585976e+01
1.284000019099999861e+02,1.133283773216457391e+01
1.284500019099999975e+02,1.133381841154557179e+01
1.285000019100000088e+02,1.131226943330918999e+01
1.285500019199999997e+02,1.131862781013693109e+01
1.286000019200000111e+02,1.132160727296035674e+01
1.286500019199999940e+02,1.132204109374571921e+01
1.287000019200000054e+02,1.133152710458062096e+01
1.287500019199999883e+02,1.133514813335423455e+01
1.288000019199999997e+02,1.132771513355993065e+01
1.288500019200000111e+02,1.132791218595891536e+01
1.289000019199999940e+02,1.133451878770785903e+01
1.289500019200000054e+02,1.135592875998836959e+01
1.290000019199999883e+02,1.136101240637460918e+01
1.290500019199999997e+02,1.138014481953195656e+01
1.291000019200000111e+02,1.137749683244946119e+01
1.291500019199999940e+02,1.135849960640304523e+01
1.292000019300000133e+02,1.134232221546149866e+01
1.292500019299999963e+02,1.135444475684406918e+01
1.293000019300000076e+02,1.133760365065167264e+01
1.293500019299999906e+02,1.135397198384030126e+01
1.294000019300000019e+02,1.135762814598737513e+01
1.294500019300000133e+02,1.136429355794841989e+01
1.295000019299999963e+02,1.136527805617436115e+01
1.295500019300000076e+02,1.135326931637104941e+01
1.296000019299999906e+02,1.133658096397631532e+01
1.296500019300000019e+02,1.134030892040829386e+01
1.297000019300000133e+02,1.132942826740072562e+01
1.297500019299999963e+02,1.131125132924776189e+01
1.298000019300000076e+02,1.129282005602169114e+01
1.298500019299999906e+02,1.127214101066300067e+01
1.299000019400000099e+02,1.129092209008572212e+01
1.299500019399999928e+02,1.129498915994851238e+01
1.300000019400000042e+02,1.129258710648025499e+01
1.300500019399999871e+02,1.130359225383291744e+01
1.301000019399999985e+02,1.131079765046870200e+01
1.301500019400000099e+02,1.129631124406728837e+01
1.302000019399999928e+02,1.130422083571030178e+01
1.302500019400000042e+02,1.129917079515954903e+01
1.303000019399999871e+02,1.130698415191003292e+01
1.303500019399999985e+02,1.128806253899346146e+01
1.304000019400000099e+02,1.128504565148960914e+01
1.304500019399999928e+02,1.129274138781589265e+01
1.305000019400000042e+02,1.128654798508962998e+01
1.305500019499999951e+02,1.128257944142633384e+01
1.306000019500000064e+02,1.128560091154411715e+01
1.306500019499999894e+02,1.128022932424928015e+01
1.307000019500000008e+02,1.129123599913992138e+01
1.307500019500000121e+02,1.130425826039073023e+01
1.308000019499999951e+02,1.132632812907714559e+01
1.308500019500000064e+02,1.133527491900629336e+01
1.309000019499999894e+02,1.132911664965349274e+01
1.309500019500000008e+02,1.130443087218209008e+01
1.310000019500000121e+02,1.132788774535128873e+01
1.310500019499999951e+02,1.133166000038458954e+01
1.311000019500000064e+02,1.134494728947434261e+01
1.311500019499999894e+02,1.131062962129127492e+01
1.312000019600000087e+02,1.130417271826403969e+01
1.312500019599999916e+02,1.128864300342458371e+01
1.313000019600000030e+02,1.128400845320347656e+01
1.313500019599999860e+02,1.129729650606221902e+01
1.314000019599999973e+02,1.128420474183347189e+01
1.314500019600000087e+02,1.128275281698668131e+01
1.315000019599999916e+02,1.129124745567474619e+01
1.315500019600000030e+02,1.127672056951695190e+01
1.316000019599999860e+02,1.128602022071870081e+01
1.316500019599999973e+02,1.129260467316698602e+01
1.317000019600000087e+02,1.127233424421704555e+01
1.317500019599999916e+02,1.125961290794763414e+01
1.318000019600000030e+02,1.125959839633685533e+01
1.318500019599999860e+02,1.127327673514862916e+01
1.319000019700000053e+02,1.127110381237686632e+01
1.319500019699999882e+02,1.127526635336319494e+01
1.320000019699999996e+02,1.128530762425260292e+01
1.320500019700000109e+02,1.130264288898043823e+01
1.321000019699999939e+02,1.130178059379262834e+01
1.321500019700000053e+02,1.127957019161236296e+01
1.322000019699999882e+02,1.126082195425613897e+01
1.322500019699999996e+02,1.128679697377982016e+01
1.323000019700000109e+02,1.127413215641554345e+01
1.323500019699999939e+02,1.126223492688452765e+01
1.324000019700000053e+02,1.127615461669660846e+01
1.324500019699999882e+02,1.124656315101324644e+01
1.325000019699999996e+02,1.124944714271313018e+01
1.325500019799999905e+02,1.128506550948330478e+01
1.326000019800000018e+02,1.127347073247166165e+01
1.326500019800000132e+02,1.129268105006581813e+01
1.327000019799999961e+02,1.128024994601196518e+01
1.327500019800000075e+02,1.127249539947358059e+01
1.328000019799999905e+02,1.126669457400731034e+01
1.328500019800000018e+02,1.128141011110521852e+01
1.329000019800000132e+02,1.127331568736703282e+01
1.329500019799999961e+02,1.129697495931813656e+01
1.330000019800000075e+02,1.129476690317290988e+01
1.330500019799999905e+02,1.129010791234417788e+01
1.331000019800000018e+02,1.127138106051962474e+01
1.331500019800000132e+02,1.127549166521474788e+01
1.332000019799999961e+02,1.127945868134006702e+01
1.332500019899999870e+02,1.127983292814434435e+01
1.333000019899999984e+02,1.127949686978948662e+01
1.333500019900000098e+02,1.129464928274871127e+01
1.334000019899999927e+02,1.128266345601504739e+01
1.334500019900000041e+02,1.127004293725209472e+01
1.335000019899999870e+02,1.126948462212163449e+01
1.335500019899999984e+02,1.128330120312029194e+01
1.336000019900000098e+02,1.129926779382106439e+01
1.336500019899999927e+02,1.129421546196334702e+01
1.337000019900000041e+02,1.128621956442465368e+01
1.337500019899999870e+02,1.128400692566549779e+01
1.338000019899999984e+02,1.130252450478725024e+01
1.338500019900000098e+02,1.129094882200031513e+01
1.339000020000000006e+02,1.127282687521450910e+01
1.339500020000000120e+02,1.126798687113554287e+01
1.340000019999999950e+02,1.127699017996982711e+01
1.340500020000000063e+02,1.126238615314421310e+01
1.341000019999999893e+02,1.125284438717316604e+01
1.341500020000000006e+02,1.124864900412033819e+01
1.342000020000000120e+02,1.128690313766919751e+01
1.342500019999999950e+02,1.126903323464953921e+01
1.343000020000000063e+02,1.126472557755542958e+01
1.343500019999999893e+02,1.124133667982618867e+01
1.344000020000000006e+02,1.121327657096440156e+01
1.344500020000000120e+02,1.120675398380417143e+01
1.345000019999999950e+02,1.122838239401534111e+01
1.345500020000000063e+02,1.121185061426321283e+01
1.346000020099999972e+02,1.122555492122058851e+01
1.346500020100000086e+02,1.123037430353687149e+01
1.347000020099999915e+02,1.125237314170737335e+01
1.347500020100000029e+02,1.125790512048975422e+01
1.348000020099999858e+02,1.123425195869055848e+01
1.348500020099999972e+02,1.123175061525382112e+01
1.349000020100000086e+02,1.122003363520404307e+01
1.349500020099999915e+02,1.125146502038026597e+01
1.350000020100000029e+02,1.127763250968900088e+01
1.350500020099999858e+02,1.127014375475855168e+01
1.351000020099999972e+02,1.129114969324424145e+01
1.351500020100000086e+02,1.129148346029213634e+01
1.352000020099999915e+02,1.130185315184651884e+01
1.352500020200000108e+02,1.131949774301462419e+01
1.353000020199999938e+02,1.131095651441827243e+01
1.353500020200000051e+02,1.131528021066113610e+01
1.354000020199999881e+02,1.131546504275630838e+01
1.354500020199999994e+02,1.135397962153018270e+01
1.355000020200000108e+02,1.134267507673409980e+01
1.355500020199999938e+02,1.131808935300016827e+01
1.356000020200000051e+02,1.129579493623118580e+01
1.356500020199999881e+02,1.131482882318904082e+01
1.357000020199999994e+02,1.130032714140785899e+01
1.357500020200000108e+02,1.129059366942074583e+01
1.358000020199999938e+02,1.129247712374593604e+01
1.358500020200000051e+02,1.130209144777087360e+01
1.359000020299999960e+02,1.129718346825194786e+01
1.359500020300000074e+02,1.130470277394193168e+01
1.360000020299999903e+02,1.128014149081562323e+01
1.360500020300000017e+02,1.126188282938091056e+01
1.361000020300000131e+02,1.126275658110354527e+01
1.361500020299999960e+02,1.128642272697554461e+01
1.362000020300000074e+02,1.130176073579893270e+01
1.362500020299999903e+02,1.130535274135098867e+01
1.363000020300000017e+02,1.132368548837756883e+01
1.363500020300000131e+02,1.129856894519675414e+01
1.364000020299999960e+02,1.129880953242807351e+01
1.364500020300000074e+02,1.130834900709215773e+01
1.365000020299999903e+02,1.128694896380849499e+01
1.365500020300000017e+02,1.126784404633472647e+01
1.366000020399999926e+02,1.128586975822800298e+01
1.366500020400000039e+02,1.128357310488013354e+01
1.367000020399999869e+02,1.127913637082699871e+01
1.367500020399999983e+02,1.130048600535743120e+01
1.368000020400000096e+02,1.127493105877732482e+01
1.368500020399999926e+02,1.128622949342150328e+01
1.369000020400000039e+02,1.128024841847398818e+01
1.369500020399999869e+02,1.126607439358879681e+01
1.370000020399999983e+02,1.127661669693454094e+01
1.370500020400000096e+02,1.127139175328546195e+01
1.371000020399999926e+02,1.129217696253352976e+01
1.371500020400000039e+02,1.129283380386348057e+01
1.372000020399999869e+02,1.130560325757915585e+01
1.372500020500000062e+02,1.131795951227215191e+01
1.373000020499999891e+02,1.131993920148987165e+01
1.373500020500000005e+02,1.131408567596340653e+01
1.374000020500000119e+02,1.129363041491829556e+01
1.374500020499999948e+02,1.128500058911929926e+01
1.375000020500000062e+02,1.128312248117702588e+01
1.375500020499999891e+02,1.128274212422084588e+01
1.376000020500000005e+02,1.126064170477489768e+01
1.376500020500000119e+02,1.125002378829930905e+01
1.377000020499999948e+02,1.123524638591334757e+01
1.377500020500000062e+02,1.126230672116942877e+01
1.378000020499999891e+02,1.126569403663261681e+01
1.378500020500000005e+02,1.126318811058194491e+01
1.379000020500000119e+02,1.126466523980535150e+01
1.379500020600000028e+02,1.127401835483628467e+01
1.380000020600000141e+02,1.128861474397201725e+01
1.380500020599999971e+02,1.130308969383860607e+01
1.381000020600000084e+02,1.129906310373219647e+01
1.381500020599999914e+02,1.132069915163324758e+01
1.382000020600000028e+02,1.135702247717964042e+01
1.382500020600000141e+02,1.137100937866269312e+01
1.383000020599999971e+02,1.135391622870415418e+01
1.383500020600000084e+02,1.135359773703602393e+01
1.384000020599999914e+02,1.136151267506195595e+01
1.384500020600000028e+02,1.136114377464060077e+01
1.385000020600000141e+02,1.134633505772611528e+01
1.385500020599999971e+02,1.134985908783821174e+01
1.386000020699999880e+02,1.136320136829512428e+01
1.386500020699999993e+02,1.138676822419864365e+01
1.387000020700000107e+02,1.139612592184350603e+01
1.387500020699999936e+02,1.141029154526982659e+01
1.388000020700000050e+02,1.141650175091383446e+01
1.388500020699999880e+02,1.142774977680478266e+01
1.389000020699999993e+02,1.141273789733940802e+01
1.389500020700000107e+02,1.141633448550539320e+01
1.390000020699999936e+02,1.142352384299242374e+01
1.390500020700000050e+02,1.142792544367209473e+01
1.391000020699999880e+02,1.146880235992683517e+01
1.391500020699999993e+02,1.144859379626494977e+01
1.392000020700000107e+02,1.145036879539379804e+01
1.392500020699999936e+02,1.146388292387308283e+01
1.393000020800000129e+02,1.147342392607514405e+01
1.393500020799999959e+02,1.146415253432595982e+01
1.394000020800000073e+02,1.146790340382758622e+01
1.394500020799999902e+02,1.146538602124209127e+01
1.395000020800000016e+02,1.146869390473049499e+01
1.395500020800000129e+02,1.146890088612632752e+01
1.396000020799999959e+02,1.147190097071243819e+01
1.396500020800000073e+02,1.149037730630882059e+01
1.397000020799999902e+02,1.148878102912323840e+01
1.397500020800000016e+02,1.147096000731883159e+01
1.398000020800000129e+02,1.146350333068588867e+01
1.398500020799999959e+02,1.147368666260712367e+01
1.399000020800000073e+02,1.152651121714611016e+01
1.399500020899999981e+02,1.152543430287258452e+01
1.400000020900000095e+02,1.152903394611452192e+01
1.400500020899999924e+02,1.150875435193672125e+01
1.401000020900000038e+02,1.150092953865141077e+01
1.401500020899999868e+02,1.148348199988229368e+01
1.402000020899999981e+02,1.147587638829662815e+01
1.402500020900000095e+02,1.147376456704393277e+01
1.403000020899999924e+02,1.147452833603225031e+01
1.403500020900000038e+02,1.146588170731550882e+01
1.404000020899999868e+02,1.148190328938344074e+01
1.404500020899999981e+02,1.147256774103923860e+01
1.405000020900000095e+02,1.147487203207699125e+01
1.405500020899999924e+02,1.145035504755200861e+01
1.406000021000000118e+02,1.146535470671357260e+01
1.406500020999999947e+02,1.146620630913554528e+01
1.407000021000000061e+02,1.148620483632564415e+01
1.407500020999999890e+02,1.149274422640361593e+01
1.408000021000000004e+02,1.150882232737668431e+01
1.408500021000000118e+02,1.151633094030083093e+01
1.409000020999999947e+02,1.152618890663304008e+01
1.409500021000000061e+02,1.154950753761535509e+01
1.410000020999999890e+02,1.157080905469952192e+01
1.410500021000000004e+02,1.158757378399308635e+01
1.411000021000000118e+02,1.157550852528463814e+01
1.411500020999999947e+02,1.158138954649468211e+01
1.412000021000000061e+02,1.160469137455925193e+01
1.412500020999999890e+02,1.161069001619349628e+01
1.413000021100000083e+02,1.160042954360444334e+01
1.413500021099999913e+02,1.161010267784148020e+01
1.414000021100000026e+02,1.160882947493795569e+01
1.414500021100000140e+02,1.162078780598804073e+01
1.415000021099999969e+02,1.160811305962691442e+01
1.415500021100000083e+02,1.163231231625275797e+01
1.416000021099999913e+02,1.164713707231599749e+01
1.416500021100000026e+02,1.164439437787894960e+01
1.417000021100000140e+02,1.164936040384098881e+01
1.417500021099999969e+02,1.164319984318122181e+01
1.418000021100000083e+02,1.165140348588473707e+01
1.418500021099999913e+02,1.165125760600796845e+01
1.419000021100000026e+02,1.165624807257763251e+01
1.419500021199999935e+02,1.164610903925771979e+01
1.420000021200000049e+02,1.166030521344357318e+01
1.420500021199999878e+02,1.168206575568972028e+01
1.421000021199999992e+02,1.168768098529182886e+01
1.421500021200000106e+02,1.168688437423701387e+01
1.422000021199999935e+02,1.169345660638148487e+01
1.422500021200000049e+02,1.172200552739579571e+01
1.423000021199999878e+02,1.173003503076997411e+01
1.423500021199999992e+02,1.174942636161436127e+01
1.424000021200000106e+02,1.174279150041285114e+01
1.424500021199999935e+02,1.175190937459538176e+01
1.425000021200000049e+02,1.175653628712660570e+01
1.425500021199999878e+02,1.177930424066834370e+01
1.426000021199999992e+02,1.179248154702378137e+01
1.426500021299999901e+02,1.180452236512460473e+01
1.427000021300000014e+02,1.179240211504899705e+01
1.427500021300000128e+02,1.179040638668252328e+01
1.428000021299999958e+02,1.177995879069133167e+01
1.428500021300000071e+02,1.177988623263744294e+01
1.429000021299999901e+02,1.178656157359533552e+01
1.429500021300000014e+02,1.177256779819138544e+01
1.430000021300000128e+02,1.178143897499069048e+01
1.430500021299999958e+02,1.179127784709819515e+01
1.431000021300000071e+02,1.179564202309743770e+01
1.431500021299999901e+02,1.179298563455607152e+01
1.432000021300000014e+02,1.179285273875210294e+01
1.432500021300000128e+02,1.180282297912559741e+01
1.433000021400000037e+02,1.180245560624221746e+01
1.433500021399999866e+02,1.180818387365459721e+01
1.434000021399999980e+02,1.182859178102243369e+01
1.434500021400000094e+02,1.181946856045698446e+01
1.435000021399999923e+02,1.181754920898934280e+01
